case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate,anomaly_score,priority_score
C-32966,Active,Ash Hill,30-44,Spanish,Private tenancy,3,2023-06-29,,1012.11,2023,6,30,5,9,1,6,5951.02,991.8366666666668,957.15,1043.39,36.15997216075626,6,1,0,0,0,0,0.0,43.950000000000045,0.9799692391801944,1.03090573159044,0,0.0,-0.11015032119467122,0.07371171713708087
C-31977,Active,Northgate,18-29,English,Resident with family,1,2023-11-09,,740.41,2023,11,25,1,13,1,6,4097.72,682.9533333333334,561.02,765.25,79.92235223431972,6,1,0,0,0,0,0.0,25.430000000000064,0.9223988510870104,1.0335489796194002,1,0.1666666666666666,-0.11015994216042524,0.07368298774169442
C-30342,Active,Calder Central,75+,English,Owner-occupier,1,2021-07-01,,545.04,2021,7,53,1,13,1,6,3132.9700000000003,522.1616666666667,421.19,574.55,52.754158287917576,6,1,0,0,0,0,0.0,29.680000000000064,0.9580244874993884,1.054142815206223,1,0.1666666666666666,-0.11018030282528768,0.0736221882745599
C-32741,Active,Ash Hill,45-59,English,Private tenancy,2,2021-04-22,,878.4,2021,4,56,0,4,1,6,5274.08,879.0133333333333,845.54,927.51,32.61244956556723,6,1,0,0,0,0,0.0,84.34000000000003,1.0006982392228294,1.0559084699453551,2,0.3333333333333333,-0.11018050825128495,0.07362157484708816
C-32911,Active,Northgate,18-29,English,Social tenancy,1,2023-11-02,,598.81,2023,11,25,2,14,0,6,3616.46,602.7433333333333,581.15,610.93,11.374173669619566,6,1,0,0,0,0,0.0,41.26000000000033,1.0065685832456597,1.0202401429501846,0,0.0,-0.11018220627653785,0.07361650433336696
C-32731,Active,Northgate,45-59,English,Owner-occupier,2,2021-10-26,,884.9,2021,10,50,2,18,1,6,5004.83,834.1383333333333,686.28,924.65,79.98670024864552,6,1,0,0,0,0,0.0,39.75,0.9426357027159376,1.0449203299807888,2,0.3333333333333333,-0.11018268819305455,0.07361506527095833
C-33126,Active,Calder Central,75+,English,Private tenancy,1,2023-09-16,,500.45,2023,9,27,1,18,0,6,3051.1,508.51666666666665,485.2,530.1,15.16951636231912,6,1,0,0,0,0,0.0,63.65000000000009,1.0161188263895828,1.059246677989809,0,0.0,-0.11021284228743727,0.07352502141027006
C-34055,Active,Ash Hill,60-74,English,Private tenancy,2,2023-09-23,,525.28,2023,9,27,1,23,1,6,3165.9100000000003,527.6516666666668,495.42,555.46,19.706607436762575,6,1,0,0,0,0,0.0,47.07000000000016,1.0045150522895725,1.0574550715808713,0,0.0,-0.11027103893258156,0.07335123901968044
C-34001,Active,Ash Hill,45-59,English,Owner-occupier,3,2023-03-21,,867.06,2023,3,33,3,2,0,6,5269.18,878.1966666666667,838.46,916.92,28.051832501044668,6,1,0,0,0,0,0.0,104.49000000000024,1.0128441707225184,1.0575046709570273,0,0.0,-0.11027214694600707,0.07334793035435422
C-32628,Active,Calder Central,75+,English,Private tenancy,2,2021-11-26,,920.51,2021,11,49,3,12,1,6,5549.75,924.9583333333334,891.03,967.68,29.86655749608022,6,1,0,0,0,0,0.0,81.72000000000003,1.004832466060481,1.0512433325004618,2,0.3333333333333333,-0.11027812615550936,0.07333007569420037
C-30206,Active,Ash Hill,18-29,Other,Owner-occupier,1,2021-10-21,,733.94,2021,10,50,1,15,1,6,4491.69,748.6149999999999,722.39,773.79,18.49046321756161,6,1,0,0,0,0,0.0,99.59999999999968,1.0199948224650517,1.0542959914979424,1,0.1666666666666666,-0.11027819178388187,0.07332987971975137
C-32342,Active,Ash Hill,60-74,English,Owner-occupier,3,2021-10-19,,665.57,2021,10,50,4,3,1,6,3998.66,666.4433333333333,635.6,702.93,21.75824043130939,6,1,0,0,0,0,0.0,44.37999999999988,1.0013121585007336,1.056132337695509,2,0.3333333333333333,-0.11027947174137687,0.07332605760813683
C-30411,Active,Northgate,60-74,English,Social tenancy,2,2023-02-01,,665.01,2023,2,34,2,14,0,6,3792.27,632.045,557.11,683.29,41.502355475322105,6,1,0,0,0,0,0.0,18.279999999999973,0.9504293168523782,1.0274883084464894,0,0.0,-0.11030735016705329,0.07324280917606807
C-32500,Active,Weybridge,30-44,English,Private tenancy,4,2021-09-20,,815.78,2021,9,51,4,9,0,6,4916.99,819.4983333333333,772.04,861.68,31.204916546382027,6,1,0,0,0,0,0.0,77.97000000000003,1.0045580099209754,1.056265169531001,0,0.0,-0.11031588909963591,0.07321731086575116
C-32780,Active,Ash Hill,60-74,English,Resident with family,1,2022-08-19,,508.71,2022,8,40,3,8,0,6,2904.67,484.1116666666667,401.01,526.33,43.19739085484988,6,1,0,0,0,0,0.0,17.62000000000006,0.9516456658344964,1.0346366299070198,0,0.0,-0.11032799285090705,0.0731811675652948
C-33335,Active,Northgate,18-29,English,No fixed abode,3,2021-07-14,,882.61,2021,7,53,2,21,2,6,5311.82,885.3033333333333,852.4,932.41,33.747372440927364,6,1,0,0,0,0,0.0,92.57999999999991,1.0030515554246306,1.0564235619356228,1,0.1666666666666666,-0.11032999810717359,0.07317517962171353
C-33026,Active,Weybridge,60-74,English,Resident with family,4,2022-04-30,,811.61,2022,4,44,1,3,2,6,4682.92,780.4866666666667,623.94,842.69,78.97982037626237,6,1,0,0,0,0,0.0,33.18999999999994,0.961652353552404,1.0382942546296867,1,0.1666666666666666,-0.11033540939722619,0.0731590208393785
C-30032,Active,Weybridge,18-29,English,Private tenancy,1,2023-09-29,,450.77,2023,9,27,1,6,1,6,2674.23,445.705,394.46,473.07,26.892408408322236,6,1,0,0,0,0,0.0,31.94000000000005,0.988763671051756,1.049470905339752,0,0.0,-0.11035418646887729,0.0731029501777156
C-32722,Active,Northgate,60-74,English,Owner-occupier,2,2021-05-26,,543.42,2021,5,55,3,15,0,6,3246.0,541.0,521.29,559.35,14.4391246272065,6,1,0,0,0,0,0.0,28.590000000000146,0.9955467226086636,1.0293143424975155,0,0.0,-0.1103553053217699,0.07309960914439806
C-32407,Active,Calder Central,30-44,English,No fixed abode,2,2022-10-31,,555.57,2022,10,38,1,8,1,6,3152.34,525.39,384.34,583.49,71.06396695935291,6,1,0,0,0,0,0.0,30.34999999999991,0.945677412387278,1.0502546933779722,1,0.1666666666666666,-0.11037043083938408,0.0730544424753679
C-31268,Active,Calder Central,30-44,English,Social tenancy,3,2021-03-04,,826.52,2021,3,57,3,11,1,6,4757.06,792.8433333333334,628.94,848.83,83.65650355272244,6,1,0,0,0,0,0.0,54.38000000000011,0.9592548677991258,1.0269926922518513,1,0.1666666666666666,-0.11037640848210578,0.07303659249381497
C-33308,Active,Northgate,18-29,English,Social tenancy,2,2022-12-31,,904.34,2022,12,36,3,22,0,6,5416.64,902.7733333333334,860.52,938.36,32.66638863827263,6,1,0,0,0,0,0.0,78.1099999999999,0.9982676132133196,1.037618594776301,0,0.0,-0.11038627475138496,0.0730071305917193
C-31635,Active,Calder Central,60-74,English,Private tenancy,3,2023-09-02,,904.55,2023,9,27,3,21,1,6,5196.85,866.1416666666668,705.27,933.58,82.71195739835123,6,1,0,0,0,0,0.0,38.11000000000013,0.9575387393363184,1.032093306063789,2,0.3333333333333333,-0.11041333800936298,0.07292631635136396
C-30980,Active,Weybridge,75+,Other,Resident with family,2,2024-06-27,,811.09,2024,6,18,4,7,2,6,4925.44,820.9066666666666,794.63,847.9,23.01964870858513,6,1,0,0,0,0,0.0,90.01999999999987,1.012103054737041,1.0453833729918998,1,0.1666666666666666,-0.1104172987223323,0.07291448917186691
C-30910,Active,Northgate,45-59,English,Social tenancy,2,2023-02-19,,924.35,2023,2,34,0,9,1,6,5543.97,923.995,869.23,966.58,33.45690646189518,6,1,0,0,0,0,0.0,72.63999999999999,0.999615946340672,1.045686157840645,1,0.1666666666666666,-0.11044289270538521,0.07283806236842114
C-30721,Active,Northgate,30-44,English,Owner-occupier,1,2023-12-01,,560.68,2023,12,24,1,9,0,6,3312.79,552.1316666666667,531.95,570.23,15.920421372145489,6,1,0,0,0,0,0.0,17.350000000000136,0.9847536324938764,1.017032888635229,0,0.0,-0.11046375260475844,0.07277577212520263
C-30361,Active,Ash Hill,45-59,Other,Private tenancy,1,2024-09-20,,609.78,2024,9,15,4,5,1,6,3696.27,616.045,590.04,635.99,19.925688695751493,6,1,0,0,0,0,0.0,73.0200000000001,1.0102741972514675,1.042982715077569,2,0.3333333333333333,-0.11053060476338011,0.07257614329930467
C-31564,Active,Weybridge,18-29,Spanish,Owner-occupier,3,2022-09-20,,696.3,2022,9,39,6,22,2,6,4086.02,681.0033333333333,592.86,730.57,49.12821375408094,6,1,0,0,0,0,0.0,56.770000000000095,0.9780314998324476,1.0492172913973865,2,0.3333333333333333,-0.11053069215468614,0.07257588233804067
C-33227,Active,Calder Central,60-74,English,Private tenancy,4,2023-12-08,,761.81,2023,12,24,2,11,0,6,4328.05,721.3416666666667,607.26,803.89,78.52459650750626,6,1,0,0,0,0,0.0,61.84000000000015,0.9468787055390014,1.0552368700857169,0,0.0,-0.1105715002357448,0.07245402435354399
C-31481,Active,Northgate,30-44,English,No fixed abode,1,2023-10-10,,536.65,2023,10,26,2,13,0,6,3176.41,529.4016666666666,522.49,544.88,8.662196988447352,6,1,0,0,0,0,0.0,8.230000000000018,0.9864933693592968,1.0153358799962733,0,0.0,-0.110573375092408,0.07244842579932947
C-32171,Active,Calder Central,75+,English,No fixed abode,2,2024-04-11,,619.06,2024,4,20,0,0,1,6,3762.56,627.0933333333334,588.17,651.71,21.33076151164481,6,1,0,0,0,0,0.0,79.09000000000026,1.0129766635436523,1.0527412528672504,1,0.1666666666666666,-0.11061717359128204,0.07231763805684539
C-33602,Active,Northgate,18-29,English,Owner-occupier,2,2022-01-14,,858.04,2022,1,47,1,11,1,6,5023.35,837.225,691.66,894.01,75.20714799804603,6,1,0,0,0,0,0.0,78.19000000000005,0.9757412241853528,1.0419211225583889,0,0.0,-0.11065835677645153,0.0721946599650137
C-31191,Active,Ash Hill,18-29,English,No fixed abode,2,2024-04-02,,708.82,2024,4,20,2,15,1,6,4019.96,669.9933333333333,504.58,745.86,86.75343005706846,6,1,0,0,0,0,0.0,56.66999999999996,0.9452235170188952,1.0522558618549138,2,0.3333333333333333,-0.11066702672766077,0.07216877041684985
C-31972,Active,Weybridge,30-44,English,No fixed abode,2,2024-12-25,,697.83,2024,12,12,2,5,0,6,4201.12,700.1866666666666,667.4,735.32,27.170368909285543,6,1,0,0,0,0,0.0,70.60000000000002,1.0033771357876082,1.053723686284625,0,0.0,-0.1106695570766752,0.07216121448128582
C-31907,Active,Calder Central,30-44,English,Owner-occupier,3,2023-02-08,,854.0,2023,2,34,2,12,2,6,5175.76,862.6266666666667,824.6,886.12,22.7411096181929,6,1,0,0,0,0,0.0,83.75,1.0101014832162374,1.037611241217799,0,0.0,-0.11067162708012668,0.07215503319459075
C-31558,Active,Northgate,30-44,English,Resident with family,1,2024-04-13,,585.07,2024,4,20,0,9,0,6,3399.71,566.6183333333333,474.88,614.56,51.344567158236565,6,1,0,0,0,0,0.0,55.54999999999984,0.9684624631810438,1.0504042251354535,0,0.0,-0.11070478147106844,0.07205603007676295
C-30667,Active,Calder Central,60-74,English,Resident with family,1,2023-08-14,,667.71,2023,8,28,2,22,0,6,3955.76,659.2933333333334,629.09,682.56,17.64267062172464,6,1,0,0,0,0,0.0,15.209999999999924,0.9873947272518508,1.0222401940962391,0,0.0,-0.11075442601972973,0.07190778530552717
C-30392,Active,Northgate,30-44,English,Private tenancy,2,2023-09-07,,833.7,2023,9,27,4,1,0,6,4934.68,822.4466666666667,721.67,874.14,58.701346037945896,6,1,0,0,0,0,0.0,99.58999999999992,0.9865019391467754,1.0485066570708887,0,0.0,-0.11076416302202713,0.07187870941065001
C-32953,Active,Northgate,60-74,English,Private tenancy,1,2022-07-22,,484.52,2022,7,41,2,17,1,6,2854.36,475.7266666666667,428.75,497.52,24.424382626110862,6,1,0,0,0,0,0.0,20.110000000000014,0.9818514543603292,1.026830677784199,1,0.1666666666666666,-0.11077904166368335,0.07183427994380816
C-31391,Active,Calder Central,60-74,English,Resident with family,2,2024-11-08,,796.05,2024,11,13,2,6,1,6,4590.13,765.0216666666666,602.95,840.42,84.22582250513595,6,1,0,0,0,0,0.0,67.5100000000001,0.9610221301007056,1.0557377049180328,2,0.3333333333333333,-0.11078275925897474,0.07182317874380978
C-33107,Active,Calder Central,45-59,English,No fixed abode,1,2023-06-19,,613.8,2023,6,30,3,7,1,6,3496.32,582.72,489.26,617.62,48.032758405071846,6,1,0,0,0,0,0.0,3.82000000000005,0.9493646138807432,1.0062235255783645,0,0.0,-0.11078471779566867,0.07181733031065893
C-31169,Active,Ash Hill,75+,English,Resident with family,1,2022-04-17,,686.1,2022,4,44,1,1,0,6,4017.54,669.59,550.32,725.91,62.59233818927039,6,1,0,0,0,0,0.0,66.37999999999988,0.9759364524121849,1.0580236117184083,0,0.0,-0.11078482993351968,0.07181699545314653
C-31543,Active,Calder Central,45-59,Other,Owner-occupier,3,2022-12-19,,835.71,2022,12,36,3,20,1,6,4827.31,804.5516666666667,650.25,875.37,79.97428697191782,6,1,0,0,0,0,0.0,45.95999999999992,0.962716333018232,1.0474566536238648,1,0.1666666666666666,-0.11078696420687195,0.0718106222485673
C-32571,Active,Calder Central,18-29,Other,No fixed abode,2,2024-11-07,,721.93,2024,11,13,3,0,1,6,4252.2,708.6999999999999,620.79,741.55,47.19312831334664,6,1,0,0,0,0,0.0,54.70000000000016,0.9816741235299822,1.0271771501392102,2,0.3333333333333333,-0.11083356094051405,0.07167147863047871
C-30042,Active,Calder Central,18-29,English,Resident with family,3,2022-07-13,,798.88,2022,7,41,2,19,0,6,4576.87,762.8116666666666,580.2,834.68,96.65307122211205,6,1,0,0,0,0,0.0,90.09999999999992,0.9548513752586956,1.044812737832966,0,0.0,-0.11085664658708783,0.07160254203044014
C-30145,Active,Calder Central,30-44,English,Private tenancy,2,2024-10-11,,884.82,2024,10,14,4,7,1,6,5132.66,855.4433333333333,689.9,917.25,85.11136508520275,6,1,0,0,0,0,0.0,70.91999999999985,0.9667992736752484,1.0366515223435275,1,0.1666666666666666,-0.11085945869793301,0.07159414471915067
C-32499,Active,Weybridge,18-29,English,Owner-occupier,4,2023-11-15,,800.51,2023,11,25,3,9,1,6,4385.360000000001,730.8933333333334,619.6,838.21,88.47420339662101,6,1,0,0,0,0,0.0,37.700000000000045,0.9130346071046376,1.0470949769521931,1,0.1666666666666666,-0.11088722999488848,0.07151121618671154
C-33635,Active,Northgate,60-74,English,No fixed abode,2,2021-09-29,,856.5,2021,9,51,0,4,0,6,5207.45,867.9083333333333,851.14,888.71,15.27650407215827,6,1,0,0,0,0,0.0,75.56000000000006,1.013319712006227,1.0376065382370112,0,0.0,-0.11088750066239522,0.07151040794001175
C-32614,Active,Northgate,30-44,English,Social tenancy,2,2022-05-03,,866.12,2022,5,43,4,0,0,6,5029.3,838.2166666666667,738.37,895.55,56.27220332159264,6,1,0,0,0,0,0.0,51.819999999999936,0.9677835249926876,1.0339791252944164,0,0.0,-0.11090459041177547,0.07145937583163996
C-32166,Active,Calder Central,45-59,English,No fixed abode,2,2023-11-09,,933.1,2023,11,25,2,3,0,6,5557.21,926.2016666666668,895.26,983.01,30.93668464245427,6,1,0,0,0,0,0.0,51.88,0.992607080341514,1.0534883720930233,0,0.0,-0.11091455353140978,0.07142962472238809
C-32136,Active,Calder Central,45-59,Other,No fixed abode,1,2024-08-14,,601.65,2024,8,16,5,11,1,6,3593.39,598.8983333333333,570.75,632.17,25.40448182243964,6,1,0,0,0,0,0.0,51.06000000000006,0.9954264661070944,1.050727166957533,0,0.0,-0.11097263601022966,0.07125618324658363
C-33415,Active,Calder Central,75+,English,Social tenancy,1,2024-05-23,,487.25,2024,5,19,4,5,0,6,2930.91,488.485,466.41,509.87,17.083964118435738,6,1,0,0,0,0,0.0,44.55000000000001,1.0025346331452023,1.046423807080554,0,0.0,-0.11099399482229666,0.07119240318826661
C-32359,Active,Ash Hill,45-59,English,Social tenancy,2,2024-11-26,,789.4,2024,11,13,4,8,0,6,4681.96,780.3266666666667,669.97,834.62,61.19708642302073,6,1,0,0,0,0,0.0,104.25,0.9885060383413564,1.0572840131745629,0,0.0,-0.11101122397282903,0.07114095481078847
C-33596,Active,Calder Central,18-29,English,Private tenancy,4,2022-05-06,,846.03,2022,5,43,1,8,0,6,5058.13,843.0216666666666,826.55,867.41,15.230062923923406,6,1,0,0,0,0,0.0,30.180000000000064,0.9964441765264432,1.0252709714785528,0,0.0,-0.11106563214566312,0.07097848526775416
C-31597,Active,Northgate,30-44,English,Owner-occupier,1,2023-08-07,,644.83,2023,8,28,0,8,1,6,3719.24,619.8733333333333,468.01,679.08,77.85958968981706,6,1,0,0,0,0,0.0,67.86999999999989,0.961297292826533,1.0531147744366731,0,0.0,-0.11107189435310244,0.07095978554070845
C-32573,Active,Calder Central,45-59,English,Social tenancy,1,2022-11-05,,672.98,2022,11,37,3,7,0,6,4117.38,686.23,634.08,711.53,30.35667241316147,6,1,0,0,0,0,0.0,120.52999999999986,1.019688549436833,1.0572825343992391,0,0.0,-0.11107872542589475,0.07093938711125952
C-33125,Active,Weybridge,30-44,English,Private tenancy,1,2024-11-20,,694.1,2024,11,13,3,3,0,6,4194.59,699.0983333333334,654.78,724.04,25.48578303028311,6,1,0,0,0,0,0.0,71.16999999999985,1.0072011717812035,1.0431349949574988,0,0.0,-0.11111121368548094,0.07084237314416596
C-31592,Active,Ash Hill,60-74,English,Social tenancy,3,2023-02-05,,702.88,2023,2,34,3,4,0,6,4236.2300000000005,706.0383333333334,607.85,740.26,49.36375448308878,6,1,0,0,0,0,0.0,113.98000000000012,1.0044934175582367,1.0531811973594354,0,0.0,-0.11115978100420743,0.07069734511494033
C-33342,Active,Ash Hill,30-44,English,Resident with family,1,2022-10-17,,571.11,2022,10,38,0,16,1,6,3455.99,575.9983333333333,538.74,601.6,28.459634865308235,6,1,0,0,0,0,0.0,91.63,1.0085593551738428,1.053387263399345,2,0.3333333333333333,-0.11122260934563971,0.0705097319055566
C-32299,Active,Weybridge,60-74,English,Resident with family,2,2024-02-23,,643.4,2024,2,22,0,15,0,6,3888.79,648.1316666666667,620.49,677.56,19.450229218872103,6,1,0,0,0,0,0.0,57.59000000000003,1.0073541601906535,1.0530929437364005,0,0.0,-0.11124571186100929,0.0704407449332044
C-33672,Active,Calder Central,30-44,English,No fixed abode,1,2024-06-19,,626.84,2024,6,18,1,21,1,6,3727.03,621.1716666666666,591.71,649.2,22.11843160503626,6,1,0,0,0,0,0.0,39.489999999999895,0.9909572884095889,1.035670984621275,2,0.3333333333333333,-0.1112750158831407,0.07035323949354781
C-30564,Active,Weybridge,75+,English,Private tenancy,3,2022-05-15,,642.05,2022,5,43,3,9,0,6,3941.09,656.8483333333334,621.2,679.69,23.50665558233808,6,1,0,0,0,0,0.0,116.8000000000003,1.0230485683877166,1.058624717701114,0,0.0,-0.11127889849012446,0.0703416455481978
C-31013,Active,Calder Central,45-59,English,No fixed abode,2,2022-09-21,,655.1,2022,9,39,2,20,2,6,3735.44,622.5733333333334,534.63,690.13,50.14373925692684,6,1,0,0,0,0,0.0,35.02999999999997,0.9503485472955784,1.0534727522515646,0,0.0,-0.1112822497816836,0.07033163817651396
C-32105,Active,Calder Central,30-44,English,No fixed abode,1,2022-02-08,,746.56,2022,2,46,1,16,2,6,4291.5,715.25,604.2,782.14,61.98945910394766,6,1,0,0,0,0,0.0,48.42000000000007,0.9580609729961423,1.0476585940848693,1,0.1666666666666666,-0.11132740008165071,0.07019681378853301
C-32686,Active,Calder Central,75+,English,Resident with family,1,2023-06-30,,545.98,2023,6,30,0,14,1,6,3220.36,536.7266666666667,522.83,555.71,11.972464519332132,6,1,0,0,0,0,0.0,9.730000000000018,0.9830518822423288,1.017821165610462,1,0.1666666666666666,-0.11132823623205185,0.0701943169398703
C-33985,Active,Northgate,60-74,English,Private tenancy,1,2021-10-14,,543.51,2021,10,50,2,10,0,6,3288.41,548.0683333333333,519.37,570.55,22.04469951409329,6,1,0,0,0,0,0.0,69.75,1.0083868435416703,1.0497506945594377,0,0.0,-0.11134467166485351,0.07014523870184527
C-34099,Active,Calder Central,45-59,English,Owner-occupier,3,2022-02-23,,957.19,2022,2,46,3,9,2,6,5695.14,949.19,918.34,1002.26,37.05372100073081,6,1,0,0,0,0,0.0,78.37999999999988,0.9916422026974788,1.0470857405530771,2,0.3333333333333333,-0.1113522611532698,0.07012257554940644
C-33813,Active,Northgate,75+,English,Private tenancy,1,2023-02-22,,543.71,2023,2,34,3,6,0,6,3224.99,537.4983333333333,515.81,559.97,20.399046464643067,6,1,0,0,0,0,0.0,34.419999999999845,0.9885754047807348,1.029905648231594,0,0.0,-0.1113943155683434,0.06999699585717126
C-30765,Active,Northgate,18-29,English,Private tenancy,1,2023-04-18,,708.65,2023,4,32,1,3,1,6,4257.34,709.5566666666667,582.2,750.91,65.84797116591113,6,1,0,0,0,0,0.0,144.93000000000006,1.0012794280204145,1.0596345163338745,1,0.1666666666666666,-0.11140606459097196,0.06996191182037802
C-32813,Active,Calder Central,18-29,English,No fixed abode,2,2024-04-05,,733.32,2024,4,20,0,19,1,6,4253.44,708.9066666666666,574.0,755.79,68.97449924911867,6,1,0,0,0,0,0.0,48.109999999999786,0.9667084856088292,1.0306414662084764,2,0.3333333333333333,-0.111408465822037,0.0699547414470033
C-31653,Active,Weybridge,75+,English,Social tenancy,2,2024-11-30,,754.52,2024,11,13,1,14,0,6,4616.91,769.485,726.77,795.21,27.10916062883549,6,1,0,0,0,0,0.0,127.13000000000012,1.0198338016222233,1.0539283252929017,0,0.0,-0.11141036354605777,0.06994907460802677
C-30758,Active,Northgate,30-44,English,Owner-occupier,3,2021-10-08,,671.03,2021,10,50,3,9,1,6,3852.01,642.0016666666667,523.76,701.54,63.353203049780106,6,1,0,0,0,0,0.0,47.38,0.9567406325598956,1.0454674157638255,0,0.0,-0.1114200572198546,0.06992012809741893
C-30728,Active,Northgate,30-44,English,No fixed abode,1,2024-09-28,,630.92,2024,9,15,1,0,0,6,3840.83,640.1383333333333,611.98,653.91,16.549089904483157,6,1,0,0,0,0,0.0,74.25000000000023,1.0146109385236377,1.0364388512014202,0,0.0,-0.11142505113993523,0.06990521563351532
C-30989,Active,Ash Hill,60-74,Other,Owner-occupier,1,2024-08-20,,490.23,2024,8,16,4,13,0,6,2918.1,486.35,465.93,509.88,15.370419642937536,6,1,0,0,0,0,0.0,24.44999999999993,0.9920853476939394,1.040083226240744,0,0.0,-0.11142724158907918,0.06989867468106421
C-32790,Active,Weybridge,30-44,English,Private tenancy,2,2022-12-09,,741.97,2022,12,36,1,8,0,6,4540.54,756.7566666666667,715.56,783.01,23.44910630848576,6,1,0,0,0,0,0.0,115.12999999999988,1.0199289279440766,1.0553122093885197,0,0.0,-0.11143753597058537,0.06986793438283309
C-33641,Active,Calder Central,30-44,English,Resident with family,3,2024-05-10,,850.04,2024,5,19,3,7,2,6,5171.24,861.8733333333333,803.6,895.55,34.083171018358414,6,1,0,0,0,0,0.0,123.22000000000004,1.013920913525638,1.0535386570043763,2,0.3333333333333333,-0.11144974876304087,0.06983146547189449
C-30595,Active,Weybridge,60-74,English,Social tenancy,1,2021-07-11,,728.24,2021,7,53,0,20,0,6,4419.67,736.6116666666667,698.41,768.65,26.410758729477408,6,1,0,0,0,0,0.0,90.14999999999998,1.011495752316086,1.0554899483686695,0,0.0,-0.11145529170358992,0.06981491356487095
C-34043,Active,Northgate,18-29,English,No fixed abode,3,2023-03-01,,910.25,2023,3,33,0,22,0,6,5469.76,911.6266666666668,876.05,955.78,27.41553185088092,6,1,0,0,0,0,0.0,63.84999999999991,1.0015124050169366,1.0500192254875034,0,0.0,-0.1114588735249123,0.06980421780276089
C-33023,Active,Calder Central,60-74,English,Private tenancy,1,2024-09-09,,595.12,2024,9,15,0,10,0,6,3595.02,599.17,567.4,628.43,23.360575335380748,6,1,0,0,0,0,0.0,69.54999999999995,1.006805350181476,1.0559719048259173,0,0.0,-0.11147101476734134,0.06976796254906342
C-32833,Active,Northgate,30-44,English,No fixed abode,1,2023-08-24,,484.71,2023,8,28,2,13,0,6,2832.14,472.0233333333333,352.0,512.27,60.20040653240365,6,1,0,0,0,0,0.0,65.55000000000007,0.9738262741295484,1.056858740277692,0,0.0,-0.11148513006018973,0.0697258125363095
C-33113,Active,Northgate,45-59,English,Private tenancy,1,2022-11-23,,573.52,2022,11,37,2,18,0,6,3462.51,577.0849999999999,553.15,597.67,15.3395368248197,6,1,0,0,0,0,0.0,45.88,1.006215999442042,1.0421083833170597,0,0.0,-0.11150234534079173,0.06967440557616136
C-31799,Active,Calder Central,75+,English,Resident with family,2,2024-03-17,,605.29,2024,3,21,2,14,0,6,3546.9700000000003,591.1616666666667,472.1,637.48,64.58611009084434,6,1,0,0,0,0,0.0,95.05000000000008,0.9766585713735014,1.053181119793818,0,0.0,-0.11150275993764674,0.06967316753860067
C-31951,Active,Northgate,75+,English,Social tenancy,2,2023-12-18,,769.55,2023,12,24,0,16,1,6,4446.36,741.06,636.11,796.43,57.40367897617708,6,1,0,0,0,0,0.0,43.25,0.9629783639789488,1.0349295042557338,2,0.3333333333333333,-0.11156495332320526,0.06948745038610113
C-31129,Active,Calder Central,45-59,English,Private tenancy,2,2021-02-26,,752.86,2021,2,58,3,14,1,6,4394.42,732.4033333333333,662.44,792.66,44.95451775591263,6,1,0,0,0,0,0.0,54.15999999999997,0.9728280601085636,1.052865074515846,2,0.3333333333333333,-0.11158720180304788,0.06942101366961259
C-31694,Active,Calder Central,45-59,English,No fixed abode,2,2023-02-19,,874.96,2023,2,34,1,20,0,6,5234.7,872.4499999999999,790.77,923.41,48.375259379149576,6,1,0,0,0,0,0.0,100.65999999999984,0.9971312974307396,1.055373959952455,0,0.0,-0.11161268888419745,0.06934490608849095
C-32121,Active,Calder Central,75+,English,Resident with family,2,2024-11-07,,731.25,2024,11,13,1,15,1,6,4324.77,720.7950000000001,690.11,757.73,26.683405142522567,6,1,0,0,0,0,0.0,36.51999999999998,0.985702564102564,1.0362119658119655,1,0.1666666666666666,-0.11168126771538855,0.06914012120443644
C-32528,Active,Calder Central,18-29,English,Social tenancy,1,2022-03-21,,467.45,2022,3,45,2,6,0,6,2796.08,466.0133333333333,441.37,490.02,17.53882740284157,6,1,0,0,0,0,0.0,37.579999999999984,0.996926587513816,1.0482832388490748,0,0.0,-0.11171831649343644,0.06902948896435414
C-34073,Active,Weybridge,45-59,English,No fixed abode,3,2022-02-27,,605.53,2022,2,46,0,7,2,6,3604.31,600.7183333333334,573.55,637.06,25.848074138447213,6,1,0,0,0,0,0.0,55.120000000000005,0.9920537930958554,1.052070087361485,2,0.3333333333333333,-0.11172656872377845,0.0690048467824384
C-32421,Active,Calder Central,18-29,English,Private tenancy,3,2023-08-19,,749.6,2023,8,28,1,21,2,6,4578.88,763.1466666666666,719.73,790.15,26.51275441493521,6,1,0,0,0,0,0.0,116.33999999999992,1.0180718605478478,1.0540955176093916,2,0.3333333333333333,-0.11175663514063905,0.06891506473769089
C-33912,Active,Calder Central,45-59,English,No fixed abode,2,2021-08-15,,891.46,2021,8,52,4,19,0,6,5380.59,896.765,873.1,939.39,23.63916644046484,6,1,0,0,0,0,0.0,64.12999999999988,1.005950911987077,1.0537657326184011,0,0.0,-0.11176910391641759,0.06887783142884381
